,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
47,47,47,54,54,273,273,,274,65-69,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,42,0.07366071428571429,0.024553571428571428,0.0,0.12280475206611571,0.0,0.0,0.0,0.024922520661157025,0.0,0.0,0.0,0.0,0.001808551866683891,label4x,label1x,label8x,3,0,7,0.221387987012987
48,48,48,55,55,280,280,,281,25-29,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,30,0.1746031746031746,0.06984126984126984,0.0,0.0,0.03507495590828924,0.0,0.03569223985890653,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label1x,label2x,label7x,0,1,6,0.280136684303351
49,49,49,57,57,287,287,,288,60-64,Ontario,Male,English,French,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.8666666666666667,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,26,0.1641025641025641,0.041025641025641026,0.0,0.20608974358974358,0.0,0.0,0.041987179487179484,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label4x,label1x,label7x,3,0,6,0.4121794871794872
50,50,50,58,58,290,290,,291,35-39,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.5333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,0.0,,0.5333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-0.0,114,0.1869031980111309,0.03559623696923468,0.01782107240726615,0.14239068635760094,0.00889905924230867,0.00891627468429528,0.0,0.0,0.0,0.0,0.0,0.0,0.004908926495284847,label1x,label4x,label2x,0,3,1,0.36489012133796656
51,51,51,59,59,295,295,,296,35-39,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.5333333333333333,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.5333333333333333-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,26,0.16289592760180996,0.08144796380090498,0.0,0.08144796380090498,0.0,0.04213800904977376,0.0,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label1x,label2x,label6x,0,1,5,0.2864819004524887
52,52,52,61,61,302,302,,303,35-39,British Columbia,Male,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.5333333333333333,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,18,0.1818181818181818,0.0,0.0,0.125,0.1212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000775093657150239,label1x,label4x,label5x,0,3,4,0.428030303030303
53,53,53,62,62,307,307,,308,70+,Quebec,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,14,0.16071428571428573,0.0,0.0,0.25,0.08035714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label4x,label1x,label5x,3,0,4,0.49107142857142855
54,54,54,63,63,314,314,,315,65-69,Ontario,Male,English,French,Bachelors Degrees,Full-Time,Other,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,37,0.1693758976367672,0.056567437002219605,0.0,0.1128084606345476,0.0,0.05686120903512208,0.0,0.0,0.0,0.0,0.0,0.0,0.0015932480730310467,label1x,label4x,label6x,0,3,5,0.33904556730643687
55,55,55,64,64,315,315,,316,30-34,British Columbia,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.4666666666666667,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,24,0.17857142857142858,0.044642857142857144,0.045758928571428575,0.13504464285714288,0.044642857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label1x,label4x,label3x,0,3,2,0.359375
56,56,56,65,65,317,317,,318,30-34,Alberta,Male,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,0.4666666666666667,0.0,0,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.0-0-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-1.0,22,0.14772727272727273,0.0,0.0,0.29545454545454547,0.05303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label4x,label1x,label5x,3,0,4,0.49621212121212127
57,57,57,66,66,318,318,,319,50-54,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Unskilled,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,1.0,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-1.0-0-1.0,12,0.19047619047619047,0.10714285714285714,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000516729104766826,label1x,label2x,,0,1,0,0.2976190476190476
58,58,58,67,67,325,325,,326,40-44,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,48,0.0857142857142857,0.021428571428571425,0.0,0.10714285714285714,0.0,0.04291617473435655,0.0,0.02169421487603306,0.0,0.0,0.0,0.0,0.002066916419067304,label4x,label1x,label6x,3,0,5,0.2357733175914994
59,59,59,68,68,328,328,,329,50-54,Ontario,Male,French,French,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.7333333333333333,0.6666666666666666,0,0.29411764705882354,0.29411764705882354,0.5,0.5,0.8888888888888888,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.29411764705882354-0.29411764705882354-0.5-0.5-0.8888888888888888-0-1.0,44,0.11826194638694637,0.07109557109557109,0.023601398601398604,0.18892045454545456,0.023601398601398604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018946733841450287,label4x,label1x,label2x,3,0,1,0.378277972027972
60,60,60,69,69,335,335,,336,45-49,Quebec,Female,English,English,Bachelors Degrees,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.6666666666666666,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.8888888888888888,0,1.0,,0.6666666666666666-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.8888888888888888-0-1.0,52,0.1978021978021978,0.01981413648080315,0.01981413648080315,0.03956043956043956,0.01978021978021978,0.019848053181386514,0.0,0.019949803283136617,0.0,0.0,0.0,0.0,0.002239159453989579,label1x,label4x,label8x,0,3,7,0.25731244064577397
61,61,61,72,72,343,343,,344,30-34,British Columbia,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.4666666666666667,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,22,0.1958041958041958,0.0979020979020979,0.05157342657342657,0.0979020979020979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label1x,label2x,label3x,0,1,2,0.34527972027972026
62,62,62,73,73,347,347,,348,30-34,Quebec,Female,English,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,30,0.06969696969696969,0.0,0.0,0.10466914038342609,0.0,0.035095856524427954,0.07019171304885591,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label4x,label7x,label1x,3,6,0,0.24455782312925167
63,63,63,75,75,349,349,,350,30-34,Ontario,Female,English,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,54,0.22957735961768222,0.038231780167264036,0.019209229390681006,0.15302045997610514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325280971450717,label1x,label4x,label2x,0,3,1,0.4208295997610514
64,64,64,76,76,355,355,,356,22-24,British Columbia,Male,English,French,Bachelors Degrees,Not Employed,Other,,,,0.3333333333333333,0.1111111111111111,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.3333333333333333-0.1111111111111111-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,72,0.22719859777472942,0.014216582837982016,0.01419753086419753,0.08520423715896967,0.01419753086419753,0.014216582837982016,0.014273738759335467,0.0,0.0,0.0,0.0,0.0,0.003100374628600956,label1x,label4x,label7x,0,3,6,0.32667657369303454
65,65,65,77,77,365,365,,366,70+,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Clerical/Secretarial,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0,0.6923076923076923,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.0-0-0.6923076923076923,28,0.0,0.0,0.0,0.07453416149068323,0.07453416149068323,0.0,0.0,0.0,0.0,0.0,0.0,0.038129744651483784,0.0012057012444559273,label4x,label12x,,3,11,0,0.11266390614216701
66,66,66,78,78,368,368,,369,25-29,Ontario,Female,French,French,Bachelors Degrees,Full-Time,Other,,,,0.4,0.6666666666666666,1,0.29411764705882354,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-1-0.29411764705882354-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,28,0.15079365079365079,0.037698412698412696,0.0,0.11340525793650794,0.037698412698412696,0.038628472222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0012057012444559273,label1x,label4x,label6x,0,3,5,0.30282738095238093
67,67,67,79,79,387,387,,388,55-59,Ontario,Female,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,38,0.1368421052631579,0.02736842105263158,0.0,0.13694444444444445,0.02736842105263158,0.0,0.0,0.0,0.0,0.027880116959064328,0.0,0.0,0.0016363088317616157,label4x,label1x,label10x,3,0,9,0.3016666666666667
68,68,68,82,82,397,397,,398,60-64,Alberta,Female,Other,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Other,,,,0.8666666666666667,0.0,1,0.7058823529411765,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.0-1-0.7058823529411765-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,40,0.23478260869565215,0.02608695652173913,0.02608695652173913,0.1572463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017224303492227532,label1x,label4x,label2x,0,3,1,0.4181159420289855
69,69,69,83,83,398,398,,399,60-64,Ontario,Female,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.8666666666666667,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,30,0.21458333333333332,0.035416666666666666,0.0,0.24791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label4x,label1x,label2x,3,0,1,0.4979166666666667
70,70,70,85,85,405,405,,406,65-69,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,27,0.1580246913580247,0.07901234567901234,0.0,0.2,0.03950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011626404857253585,label4x,label1x,label2x,3,0,1,0.43703703703703706
71,71,71,86,86,408,408,,409,20-21,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.26666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.26666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,24,0.177490234375,0.044270833333333336,0.08854166666666667,0.0,0.0,0.045491536458333336,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label1x,label3x,label6x,0,2,5,0.3115234375
72,72,72,90,90,422,422,,423,25-29,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,58,0.10649087221095335,0.07105476673427992,0.017748478701825558,0.14204868154158215,0.017748478701825558,0.035557809330628805,0.035618661257606495,0.0,0.0,0.0,0.0,0.0,0.002497524006372992,label4x,label1x,label2x,3,0,1,0.3195943204868154
73,73,73,91,91,424,424,,425,25-29,New Brunswick,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4,0.3333333333333333,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.3333333333333333-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,38,0.08187134502923976,0.02729044834307992,0.0,0.10923032407407407,0.02735897904483431,0.02729044834307992,0.0,0.0,0.0,0.027701632553606238,0.0,0.0,0.0016363088317616157,label4x,label1x,label10x,3,0,9,0.21880330165692008
74,74,74,92,92,425,425,,426,15-17,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Senior Managers/Owners,,,,0.06666666666666668,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.5555555555555556,0,1.0,,0.06666666666666668-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.5555555555555556-0-1.0,32,0.19791666666666666,0.03298611111111111,0.0,0.19856770833333334,0.033637152777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013779442793782027,label4x,label1x,label5x,3,0,4,0.4301215277777778
75,75,75,93,93,428,428,,429,50-54,Quebec,Male,English,English,Bachelors Degrees,Full-Time,Unskilled,,,,0.7333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,0,1.0,,0.7333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-1.0-0-1.0,28,0.2273576097105509,0.15219421101774042,0.0,0.037815126050420166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012057012444559273,label1x,label2x,label4x,0,1,3,0.41736694677871145
76,76,76,95,95,440,440,,441,65-69,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.9333333333333332,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,62,0.1817466561762392,0.03304484657749803,0.0,0.0661113296616837,0.033088119590873336,0.016544059795436664,0.0,0.0166522423288749,0.0,0.0,0.0,0.0,0.0026697670412952675,label1x,label4x,label5x,0,3,4,0.2809461054287962
77,77,77,96,96,441,441,,442,19 Years,Alberta,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.2,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.2-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,26,0.12252545248868778,0.04072398190045249,0.0,0.12252545248868778,0.0,0.0,0.0821549773755656,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label1x,label7x,label2x,0,6,1,0.24540441176470587
78,78,78,97,97,442,442,,443,35-39,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Professionals,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.4444444444444444,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.4444444444444444-0-1.0,47,0.1541519375708664,0.08826785833388914,0.0,0.11013139465083706,0.044100580270793034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002023855660336735,label1x,label4x,label2x,0,3,1,0.3525511905555926
79,79,79,98,98,445,445,,446,70+,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Professionals,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.4444444444444444,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.4444444444444444-0-1.0,24,0.17839506172839506,0.09012345679012346,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label1x,label4x,label2x,0,3,1,0.40185185185185185
80,80,80,99,99,446,446,,447,25-29,British Columbia,Male,French,English,High School Graduation Certificate,Not Employed,Other,,,,0.4,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,70,0.16088435374149662,0.029251700680272108,0.0,0.14625850340136054,0.02930434078393262,0.029361030126336247,0.01468253968253968,0.0,0.0,0.0,0.0,0.0,0.0030142531111398184,label1x,label4x,label6x,0,3,5,0.3365038872691934
81,81,81,100,100,447,447,,448,25-29,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,62,0.0992184388689765,0.0662037037037037,0.016582039028275587,0.1157258064516129,0.0662037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026697670412952675,label4x,label1x,label2x,3,0,1,0.2811479490242931
82,82,82,101,101,448,448,,449,65-69,Saskatchewan,Male,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,0.9333333333333332,1.0,0,0.2352941176470588,0.29411764705882354,0.0,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-1.0-0-0.2352941176470588-0.29411764705882354-0.0-0.0-0.2222222222222222-0-1.0,20,0.10625,0.0,0.05342881944444444,0.0,0.0,0.0,0.05464409722222222,0.0,0.0,0.0,0.0,0.0,0.0008612151746113766,label1x,label7x,label3x,0,6,2,0.21432291666666667
83,83,83,102,102,454,454,,455,25-29,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.0,130,0.10113636363636364,0.031118881118881114,0.015563406347905403,0.09335862625087579,0.038904550081298665,0.0,0.03113474427274049,0.0077896347508823885,0.0,0.007787651856649966,0.0,0.0,0.005597898634973948,label1x,label4x,label5x,0,3,4,0.2333995399685381
84,84,84,103,103,455,455,,456,45-49,Saskatchewan,Female,French,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,0.6666666666666666,1.0,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-1.0-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,22,0.19393939393939394,0.050378787878787884,0.0,0.09696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label1x,label4x,label2x,0,3,1,0.3412878787878788
85,85,85,105,105,471,471,,472,45-49,Ontario,Male,English,French,Trade Certificate/Diploma,Not Employed,Other,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.8,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.8-0.5-0.1111111111111111-0-1.0,30,0.10555555555555557,0.10596707818930041,0.10637860082304526,0.10555555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label3x,label2x,label1x,2,1,0,0.31790123456790126
86,86,86,106,106,473,473,,474,55-59,Ontario,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Skilled,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.7777777777777778,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.7777777777777778-0-1.0,30,0.2111111111111111,0.0,0.03600823045267489,0.1763374485596708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001291822761917065,label1x,label4x,label3x,0,3,2,0.42345679012345677
